lat,lng,node,edge,station,route,travel_times
10.7667532,106.64253998,6724761063,"(2953649454, 6724761061, 0)",False,"[2953649454, 6724761061, 723876641]",1.9
10.76696968,106.64252472,4217006584,"(723876641, 4217006584, 0)",False,"[723876641, 4217006584]",1.1
10.7675333,106.64289856,4217007525,"(4217006584, 5757501777, 0)",False,"[4217006584, 5757501777, 4217007537, 6725083701, 6725083699, 6640301285, 4217007572]",17.900000000000002
10.76901436,106.64395142,4217007599,"(4217007572, 4217007599, 0)",False,"[4217007572, 4217007599, 6724919747, 4217007642, 6724919742, 4217007668]",19.8
10.77046871,106.64499664,4217007668,"(4217007668, 6726798220, 0)",True,"[4217007668, 6726798220, 4217007686, 6726798222, 6175931663, 6175931668, 4217007807, 6726798224, 6036632816, 6726798225, 4217007852, 4217007875, 5765404722, 6725138593]",36.1
10.77384663,106.64740753,6175905327,"(6725138593, 2495802645, 0)",True,"[6725138593, 2495802645]",14.7
10.77455044,106.64791107,2495802645,"(2495802645, 6711256325, 0)",False,"[2495802645, 6711256325, 2495802637, 2495802597, 6711256322, 6631169220]",5.8
10.77523804,106.64840698,10593824471,"(6631169220, 10593824471, 0)",True,"[6631169220, 10593824471, 5765404728, 5765404727]",7.1000000000000005
10.77560711,106.64858246,5765404728,"(5765404727, 5765404728, 0)",False,"[5765404727, 6270856210, 5772194284, 5772194285, 6327564766, 5772194286]",15.5
10.77704048,106.6497345,5772194286,"(5772194286, 5772194289, 0)",False,"[5772194286, 5772194289, 5772194290]",8.1
10.77739334,106.64984131,5772194289,"(5772194290, 5772194289, 0)",False,"[5772194290, 5772170128]",2.1
10.77821064,106.6498642,5772170128,"(5772170128, 5772194293, 0)",False,"[5772170128, 5772194293, 6269039257, 5772194292, 6327564753]",18.099999999999998
10.77964401,106.64989471,5772194292,"(6327564753, 5772194292, 0)",False,"[6327564753, 1606180505, 5772194272, 1606180526, 5772194291, 6327564732]",13.299999999999999
10.78107166,106.65003204,6327564732,"(6327564732, 5772194291, 0)",True,"[6327564732, 1606180578, 5772508128]",8.5
10.7820673,106.6501236,5772508128,"(5772508128, 1606180578, 0)",False,"[5772508128, 5772508126]",1.5
10.78230476,106.65020752,5772508126,"(5772508126, 5772508131, 0)",False,"[5772508126, 5772508131, 5772508132]",10.3
10.78322697,106.65067291,5772508132,"(5772508132, 6269039085, 0)",False,"[5772508132, 5772508133, 6269039069, 5772508134, 6327563128, 5772508136, 5769343546]",13.9
10.78430748,106.65093994,5772508136,"(5769343546, 5772508136, 0)",True,"[5769343546, 5769406267, 6269039021, 6269039024, 5769406269, 5769406270]",14.2
10.78553486,106.65110016,5769406269,"(5769406270, 5769406269, 0)",False,"[5769406270, 5769406271, 5769406272, 5769406274, 6269039005, 6269039001, 5769406275]",13.799999999999999
10.78842831,106.65180206,6269038998,"(5769406275, 5769406278, 0)",True,"[5769406275, 5769406278, 366368670]",20.5
10.78964043,106.6521759,5769406258,"(366368670, 5769406258, 0)",False,"[366368670, 5769406258, 4638941682, 2233738917]",5.8
10.79009819,106.65246582,2233738917,"(2233738917, 4636764475, 0)",False,"[2233738917, 4636764475, 2233736946]",1.8
10.79062557,106.65253448,2233736946,"(2233736946, 5769406341, 0)",False,"[2233736946, 5769406341]",7.1
10.79140568,106.65265656,5769406285,"(5769406341, 5769406332, 0)",False,"[5769406341, 5769406332, 5467431341, 9599058300, 3806810443]",13.5
10.79286003,106.65341949,3806810443,"(3806810443, 2233772196, 0)",False,"[3806810443, 2233772196]",3.6
10.79375553,106.65415955,5765334898,"(2233772196, 5765334898, 0)",False,"[2233772196, 5765334898, 2233756575, 366457990]",9.3
10.79425144,106.65460968,366457990,"(366457990, 10097590142, 0)",False,"[366457990, 10097590142, 10097590140]",5.9
10.79474068,106.65513611,10097590140,"(10097590140, 10097590145, 0)",True,"[10097590140, 10097590145, 3806810579, 2288699449, 366450379, 3771398753, 4541470627, 366390897]",35.1
10.79860401,106.65914917,6257990126,"(366390897, 5762726353, 0)",True,"[366390897, 5762726353, 2081753809]",9.9
10.79920959,106.65978241,2288699463,"(2081753809, 2081753897, 0)",False,"[2081753809, 2081753897, 6544259393, 2081753678, 5721686017, 6257990120, 5721686016, 6257990123, 5721686015]",13.2
10.80025768,106.66082764,5721686015,"(5721686015, 6257990123, 0)",False,"[5721686015, 2041577242]",0.8
10.80031586,106.66109467,1404352840,"(2041577242, 1404352840, 0)",False,"[2041577242, 1404352840]",2.0
10.80055332,106.66117096,1409491228,"(1404352840, 1409491228, 0)",False,"[1404352840, 1409491228, 1409491234, 2079964957, 2079964991]",5.500000000000001
10.80087948,106.66047668,2079964991,"(2079964991, 2079964087, 0)",False,"[2079964991, 2079964087]",4.8
10.80098534,106.65916443,2079964272,"(2079964087, 2079964272, 0)",True,"[2079964087, 2079964272, 2079964341]",13.0
10.80108833,106.65795898,2079964198,"(2079964341, 2079964198, 0)",False,"[2079964341, 2079964198, 2079964615, 2079964847]",8.2
10.80118561,106.65675354,5721686013,"(2079964847, 5762726348, 0)",True,"[2079964847, 5762726348, 2079964996, 10717618557, 10717618562]",16.4
10.80134869,106.65481567,10717618562,"(10717618562, 2079964423, 0)",True,"[10717618562, 2079964423, 5762735560]",11.100000000000001
10.80150986,106.65296936,5762735562,"(5762735560, 5762735562, 0)",False,"[5762735560, 5762735562, 2079964787, 10717519059, 10717519066, 2079964184]",11.9
10.80167007,106.65112305,366471478,"(2079964184, 2079964876, 0)",True,"[2079964184, 2079964876, 6631169238, 6631169236, 5721820836]",14.8
10.80184937,106.64904022,2081762724,"(5721820836, 2081762724, 0)",False,"[5721820836, 2081762724, 2433201339, 2146838339, 2433201342]",19.2
10.80204487,106.64694977,2433201342,"(2433201342, 2079964322, 0)",True,"[2433201342, 2079964322, 2079964235, 5462219224]",14.099999999999998
10.80222321,106.64451599,2079964945,"(5462219224, 2079964945, 0)",True,"[5462219224, 2079964945, 2079964886, 2079964925, 2079964894, 3123395468]",28.3
10.80251312,106.64095306,2079964853,"(3123395468, 2079964853, 0)",False,"[3123395468, 2079964853]",3.2
10.80259228,106.63990784,2079964673,"(2079964853, 2079964673, 0)",False,"[2079964853, 2079964673, 5663188334]",9.0
